customerID,Genero,Idoso,Casado,Dependents,Tempo_como_Cliente,ServicoTelefonico,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,MetodoPagamento,Pagamento_Mensal,Total_Pago,Churn
5499-ECUTN,FEMALE,0,Yes,No,47,Yes,DSL,Yes,No,Yes,One year,Credit card (automatic),66.05,3021.45,No
4981-FLTMF,FEMALE,0,Yes,Yes,57,Yes,DSL,Yes,Yes,No,Month-to-month,Bank transfer (automatic),65.2,3687.85,No
9121-PHQSR,MALE,1,Yes,No,16,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),85.05,1391.15,No
3113-IWHLC,MALE,0,No,No,5,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,55.8,274.35,No
3211-ILJTT,MALE,0,Yes,No,17,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),70.4,1214.05,Yes
4612-THJBS,FEMALE,1,No,No,56,Yes,Fiber optic,No,No,Yes,One year,Bank transfer (automatic),104.75,5510.65,Yes
4277-BWBML,MALE,0,Yes,Yes,72,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.95,1322.85,No
4094-NSEDU,FEMALE,1,No,No,21,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,94.25,1973.75,Yes
0234-TEVTT,FEMALE,0,Yes,Yes,48,No,DSL,Yes,No,No,One year,Credit card (automatic),45.0,2196.3,No
4304-TSPVK,FEMALE,0,Yes,No,68,Yes,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),114.9,7843.55,No
1552-AAGRX,FEMALE,0,No,No,30,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),106.4,3211.9,No
2637-FKFSY,FEMALE,0,Yes,No,3,Yes,DSL,No,No,No,Month-to-month,Mailed check,46.1,130.15,No
9796-MVYXX,FEMALE,1,No,No,14,No,DSL,Yes,Yes,No,Two year,Mailed check,39.7,692.35,No
7874-ECPQJ,FEMALE,0,No,Yes,4,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),20.05,85.5,No
0020-INWCK,FEMALE,0,Yes,Yes,71,Yes,Fiber optic,No,No,No,Two year,Credit card (automatic),95.75,6849.4,No
7089-RKVSZ,MALE,0,Yes,Yes,8,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,24.4,203.95,No
2683-JXWQQ,MALE,0,Yes,Yes,61,No,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),33.6,2117.2,No
9548-ZMVTX,MALE,0,Yes,Yes,72,Yes,Fiber optic,No,Yes,No,Two year,Bank transfer (automatic),90.45,6565.85,No
8739-XNIKG,FEMALE,0,No,No,5,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,84.0,424.75,No
9755-JHNMN,FEMALE,0,No,No,49,Yes,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),67.4,3306.85,No
3981-QSVQI,MALE,0,No,No,8,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),19.7,168.9,No
2789-HQBOU,MALE,0,No,No,3,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,80.35,253.8,No
9424-CMPOG,MALE,0,Yes,Yes,9,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.6,197.4,No
5067-WJEUN,MALE,0,Yes,Yes,67,Yes,DSL,Yes,No,No,Two year,Bank transfer (automatic),54.2,3838.2,No
3450-WXOAT,MALE,0,No,No,46,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),45.2,2065.15,No
9251-WNSOD,FEMALE,0,Yes,No,67,Yes,DSL,Yes,No,No,One year,Mailed check,75.1,5064.45,No
6974-DAFLI,FEMALE,0,Yes,No,55,Yes,No,No internet service,No internet service,No internet service,One year,Electronic check,19.7,1140.05,No
2616-UUTFK,MALE,0,Yes,No,33,Yes,DSL,Yes,No,Yes,Month-to-month,Bank transfer (automatic),72.75,2447.45,No
7064-JHXCE,MALE,0,Yes,Yes,62,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),20.05,1263.9,No
5103-MHMHY,FEMALE,0,No,Yes,1,Yes,DSL,No,No,No,Month-to-month,Mailed check,45.95,45.95,Yes
7989-AWGEH,MALE,0,Yes,Yes,49,No,DSL,Yes,No,No,Month-to-month,Electronic check,39.2,1838.15,No
4373-VVHQL,MALE,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,44.75,44.75,No
4559-UWIHT,MALE,0,Yes,No,14,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,82.65,1185.0,No
7268-IGMFD,MALE,1,No,No,18,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Bank transfer (automatic),93.9,1743.9,No
1846-XWOQN,FEMALE,1,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.15,70.15,Yes
0235-KGSLC,FEMALE,0,No,No,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),85.55,85.55,Yes
6650-BWFRT,FEMALE,0,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),117.15,8529.5,No
9570-KYEUA,MALE,0,No,No,64,Yes,Fiber optic,Yes,Yes,No,Two year,Credit card (automatic),99.25,6549.45,No
6993-YGFJV,MALE,0,Yes,No,69,Yes,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),112.55,7806.5,No
2712-SYWAY,FEMALE,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,25.7,25.7,No
0730-BGQGF,MALE,0,Yes,Yes,71,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),90.3,6287.3,No
5498-IBWPI,FEMALE,0,Yes,Yes,66,Yes,DSL,No,Yes,No,One year,Credit card (automatic),49.4,3251.85,No
9101-NTIXF,MALE,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.4,50.6,No
0013-SMEOE,FEMALE,1,Yes,No,71,Yes,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),109.7,7904.25,No
9314-QDMDW,MALE,0,No,No,11,Yes,DSL,No,No,Yes,One year,Electronic check,61.25,729.95,No
9308-ANMVE,MALE,0,No,Yes,47,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,55.3,2654.05,No
2884-GBPFB,FEMALE,0,Yes,No,35,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.3,2416.55,Yes
3757-NJYBX,MALE,1,Yes,No,32,Yes,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),106.35,3520.75,Yes
3413-DHLPB,MALE,0,Yes,Yes,60,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Bank transfer (automatic),103.75,5969.95,No
7649-PHJVR,MALE,0,No,No,11,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,19.5,226.8,No
6114-TCFID,FEMALE,0,No,No,29,No,DSL,Yes,Yes,No,One year,Credit card (automatic),39.5,1082.75,No
3787-TRIAL,MALE,0,Yes,Yes,21,No,DSL,No,No,No,Month-to-month,Electronic check,26.05,565.75,No
2573-GYRUU,MALE,1,Yes,No,48,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),91.05,4370.75,No
5156-UMKOW,FEMALE,0,No,Yes,3,No,DSL,No,No,No,Month-to-month,Mailed check,29.65,90.05,No
1247-QBVSH,FEMALE,0,Yes,Yes,43,Yes,DSL,No,No,No,Month-to-month,Mailed check,50.2,2169.4,No
6734-GMPVK,MALE,0,No,No,5,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,105.3,550.6,No
9822-OAOVB,FEMALE,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,55.45,55.45,No
6161-ERDGD,MALE,0,Yes,Yes,71,Yes,DSL,Yes,Yes,Yes,One year,Electronic check,85.45,6300.85,No
1226-JZNKR,FEMALE,0,Yes,Yes,8,Yes,No,No internet service,No internet service,No internet service,One year,Electronic check,19.8,160.05,No
7318-EIVKO,MALE,0,No,No,8,Yes,DSL,No,No,Yes,Month-to-month,Electronic check,59.25,436.6,No
3771-PZOBW,MALE,0,No,No,20,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),90.7,1781.35,No
5136-KCKGI,FEMALE,0,Yes,Yes,33,Yes,Fiber optic,Yes,No,Yes,One year,Mailed check,103.7,3467.0,Yes
8231-BSWXX,MALE,0,No,No,71,Yes,Fiber optic,No,No,No,One year,Credit card (automatic),79.05,5552.5,No
6486-LHTMA,FEMALE,1,Yes,No,31,Yes,Fiber optic,No,No,Yes,One year,Electronic check,90.7,2835.5,No
4083-BFNYK,FEMALE,1,Yes,No,38,Yes,Fiber optic,Yes,No,No,One year,Credit card (automatic),95.0,3591.25,No
3722-WPXTK,MALE,0,No,No,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,88.35,88.35,Yes
7389-KBFIT,FEMALE,0,Yes,Yes,2,No,DSL,No,No,No,Month-to-month,Mailed check,30.25,63.75,No
7176-WIONM,FEMALE,0,Yes,No,12,No,DSL,No,No,Yes,Month-to-month,Bank transfer (automatic),49.85,617.15,No
5141-ZUVBH,FEMALE,0,No,Yes,9,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Bank transfer (automatic),93.0,870.25,No
1089-HDMKP,MALE,1,No,Yes,11,Yes,DSL,No,Yes,No,Month-to-month,Electronic check,54.55,601.25,No
7623-HKYRK,MALE,0,No,Yes,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.7,111.65,No
0310-SUCIN,FEMALE,0,Yes,No,71,Yes,DSL,Yes,Yes,Yes,One year,Bank transfer (automatic),84.8,6046.1,No
5197-PYEPU,FEMALE,0,Yes,Yes,42,Yes,Fiber optic,Yes,No,Yes,One year,Credit card (automatic),94.45,3923.8,No
2929-ERCFZ,FEMALE,0,Yes,Yes,8,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,94.2,777.3,Yes
7548-SEPYI,FEMALE,0,No,No,5,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,96.25,512.45,Yes
8835-VSDSE,FEMALE,0,Yes,No,2,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.7,141.45,Yes
6619-RPLQZ,FEMALE,0,Yes,Yes,45,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,20.85,892.15,No
3275-RHRNE,MALE,0,Yes,Yes,28,No,DSL,No,Yes,Yes,One year,Credit card (automatic),60.0,1682.05,No
3503-TYDAY,FEMALE,0,Yes,No,43,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,80.45,3398.9,No
6901-GOGZG,MALE,0,No,Yes,60,Yes,DSL,Yes,Yes,Yes,Two year,Electronic check,84.95,4984.85,No
1623-NLDOT,FEMALE,0,Yes,No,42,No,DSL,No,Yes,No,One year,Mailed check,33.55,1445.3,Yes
7021-XSNYE,MALE,0,Yes,Yes,7,No,DSL,Yes,Yes,No,Two year,Credit card (automatic),49.65,305.55,No
9621-OUPYD,FEMALE,0,Yes,No,25,Yes,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.2,507.9,No
9898-KZQDZ,FEMALE,1,Yes,Yes,40,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),94.55,3640.45,Yes
8982-NHAVY,MALE,0,No,No,27,Yes,Fiber optic,No,No,Yes,One year,Bank transfer (automatic),100.5,2673.45,No
4307-KWMXE,MALE,0,No,No,10,No,DSL,No,Yes,No,Month-to-month,Electronic check,35.75,389.8,No
0141-YEAYS,FEMALE,1,No,No,27,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),86.45,2401.05,No
2450-ZKEED,FEMALE,0,No,No,11,Yes,DSL,No,Yes,No,One year,Bank transfer (automatic),53.8,651.55,No
3694-DELSO,MALE,0,Yes,Yes,4,No,DSL,Yes,No,Yes,Month-to-month,Credit card (automatic),38.55,156.1,No
3893-JRNFS,MALE,0,No,No,68,No,DSL,No,No,No,Month-to-month,Bank transfer (automatic),39.9,2796.35,No
9603-OAIHC,MALE,1,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.05,70.05,No
1133-KXCGE,FEMALE,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,20.1,407.05,No
5236-PERKL,FEMALE,0,No,No,57,Yes,Fiber optic,Yes,No,Yes,Two year,Bank transfer (automatic),112.95,6465.0,Yes
0142-GVYSN,MALE,0,No,No,26,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.3,511.25,No
1049-FYSYG,FEMALE,0,Yes,No,17,No,DSL,No,No,No,Month-to-month,Credit card (automatic),35.65,646.05,No
7854-FOKSF,MALE,0,No,No,1,No,DSL,No,No,No,Month-to-month,Electronic check,35.9,35.9,Yes
2519-FAKOD,MALE,0,No,Yes,38,Yes,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),99.25,3777.15,Yes
8406-LNMHF,MALE,1,Yes,No,59,Yes,Fiber optic,Yes,No,No,One year,Credit card (automatic),82.95,4903.15,No
1821-BUCWY,MALE,0,No,No,30,Yes,DSL,Yes,No,No,Two year,Mailed check,55.65,1653.85,No
8263-JQAIK,MALE,1,No,No,2,No,DSL,No,No,No,Month-to-month,Mailed check,24.45,47.5,Yes
0023-UYUPN,FEMALE,1,Yes,No,50,Yes,No,No internet service,No internet service,No internet service,One year,Electronic check,25.2,1306.3,No
8314-DPQHL,MALE,0,No,No,9,No,DSL,Yes,Yes,No,One year,Mailed check,50.8,463.6,No
1465-WCZVT,FEMALE,0,Yes,Yes,3,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.65,60.65,No
9481-SFCQY,FEMALE,0,No,Yes,14,Yes,DSL,No,No,Yes,Month-to-month,Credit card (automatic),59.8,824.85,No
6360-SVNWV,FEMALE,1,No,No,31,Yes,Fiber optic,Yes,No,No,Month-to-month,Credit card (automatic),73.55,2094.65,No
0567-GGCAC,FEMALE,0,No,No,7,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,61.4,438.9,No
7089-IVVAZ,FEMALE,0,No,No,8,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),103.35,847.3,Yes
8884-MRNSU,MALE,0,Yes,Yes,17,Yes,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.9,329.75,No
2171-UDMFD,MALE,0,Yes,Yes,32,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),19.45,674.55,No
9050-IKDZA,FEMALE,1,No,No,2,Yes,Fiber optic,No,No,Yes,Month-to-month,Mailed check,81.5,162.55,No
2205-YMZZJ,MALE,1,No,No,7,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,84.8,546.95,Yes
9802-CAQUT,FEMALE,0,Yes,Yes,72,Yes,Fiber optic,Yes,No,Yes,Two year,Credit card (automatic),109.55,7887.25,No
1254-IZEYF,FEMALE,1,No,No,31,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,99.95,3186.65,Yes
0187-WZNAB,FEMALE,0,Yes,Yes,27,Yes,Fiber optic,Yes,No,No,Month-to-month,Mailed check,74.4,1972.35,No
9492-TOKRI,FEMALE,0,No,No,18,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),90.0,1527.35,Yes
1475-VWVDO,MALE,0,No,No,7,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,74.9,490.55,No
9221-OTIVJ,FEMALE,1,No,No,14,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,104.85,1531.4,Yes
1357-MVDOZ,MALE,0,Yes,Yes,11,Yes,DSL,No,No,Yes,Month-to-month,Bank transfer (automatic),59.65,683.25,No
7602-MVRMB,FEMALE,0,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),110.45,8058.85,No
3325-FUYCG,MALE,0,Yes,Yes,28,Yes,Fiber optic,Yes,No,Yes,One year,Electronic check,106.1,2847.4,Yes
5908-QMGOE,MALE,1,No,No,15,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),74.2,1133.9,Yes
1197-BVMVG,FEMALE,1,No,No,4,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,74.45,294.45,No
5406-KGRMX,FEMALE,0,No,No,71,Yes,No,No internet service,No internet service,No internet service,Two year,Electronic check,24.55,1719.15,No
8481-YYXWG,FEMALE,0,No,No,5,Yes,Fiber optic,No,Yes,No,Month-to-month,Electronic check,89.35,461.7,Yes
5968-HYJRZ,MALE,0,Yes,Yes,47,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,24.55,1160.45,No
5198-EFNBM,MALE,1,Yes,No,57,Yes,Fiber optic,No,No,Yes,One year,Electronic check,90.65,5199.8,No
7516-GMHUV,MALE,1,Yes,No,50,Yes,Fiber optic,Yes,No,Yes,Two year,Credit card (automatic),105.05,5163.3,No
7140-ADSMJ,MALE,0,No,No,8,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),20.45,162.3,No
2230-XTUWL,FEMALE,0,Yes,Yes,48,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.55,883.35,No
7706-YLMQA,FEMALE,0,No,No,70,Yes,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.7,1341.5,No
2585-KTFRE,MALE,0,No,Yes,1,Yes,DSL,Yes,Yes,No,Month-to-month,Bank transfer (automatic),70.45,70.45,No
7994-UYIVZ,MALE,0,Yes,No,8,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),85.65,659.45,No
2609-IAICY,FEMALE,0,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,77.15,77.15,Yes
1740-CSDJP,MALE,0,No,No,1,No,DSL,No,No,No,Month-to-month,Bank transfer (automatic),35.25,35.25,Yes
7717-BICXI,MALE,0,Yes,Yes,60,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,20.55,1205.05,No
6559-RAKOZ,MALE,0,Yes,Yes,49,Yes,Fiber optic,No,Yes,Yes,One year,Electronic check,97.95,4917.9,No
2636-OHFMN,MALE,0,Yes,No,4,No,DSL,No,No,Yes,Month-to-month,Electronic check,48.55,201.0,Yes
4716-MRVEN,FEMALE,0,No,No,29,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,20.0,599.3,No
2143-LJULT,FEMALE,0,Yes,No,67,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.25,1733.15,No
1323-OOEPC,FEMALE,0,Yes,No,53,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),98.4,5149.5,Yes
3200-MNQTF,MALE,0,Yes,No,67,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),70.9,4677.1,No
6164-HXUGH,FEMALE,0,Yes,Yes,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.85,119.3,No
5630-IXDXV,FEMALE,0,No,No,47,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,106.35,4849.1,No
0320-DWVTU,FEMALE,0,No,No,53,Yes,Fiber optic,Yes,Yes,No,Two year,Mailed check,99.5,5424.25,No
9135-MGVPY,MALE,0,Yes,No,69,Yes,DSL,Yes,Yes,Yes,Two year,Mailed check,84.7,5878.9,No
1212-GLHMD,MALE,0,No,No,3,Yes,Fiber optic,Yes,No,No,Month-to-month,Mailed check,86.05,244.85,No
7878-JGDKK,MALE,0,No,No,4,Yes,DSL,No,No,No,Month-to-month,Mailed check,44.55,220.75,No
1088-AUUZZ,MALE,0,Yes,Yes,56,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),75.85,4261.2,No
0397-GZBBC,MALE,1,Yes,No,59,Yes,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),93.85,5574.75,Yes
6614-YWYSC,MALE,1,Yes,No,61,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),25.0,1501.75,No
9588-OZDMQ,FEMALE,0,Yes,No,2,Yes,DSL,No,No,No,Month-to-month,Electronic check,45.0,89.75,No
7641-EUYET,MALE,1,Yes,Yes,46,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Electronic check,100.7,4541.2,Yes
6476-EPYZR,MALE,0,Yes,Yes,12,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.5,255.5,No
9921-ZVRHG,FEMALE,0,No,No,14,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,80.45,1072.0,Yes
1174-FGIFN,FEMALE,0,Yes,Yes,28,Yes,Fiber optic,No,Yes,No,One year,Electronic check,90.45,2509.25,No
6620-HVDUJ,MALE,0,No,No,24,Yes,DSL,Yes,Yes,No,Month-to-month,Bank transfer (automatic),60.45,1440.75,No
4701-MLJPN,MALE,0,No,No,31,Yes,DSL,No,Yes,No,Month-to-month,Electronic check,55.25,1715.65,Yes
1032-MAELW,FEMALE,0,Yes,Yes,68,Yes,DSL,Yes,Yes,No,One year,Electronic check,78.45,5333.35,No
7641-TQFHN,MALE,0,No,Yes,39,Yes,Fiber optic,No,Yes,Yes,Two year,Mailed check,100.55,3895.35,No
1552-TKMXS,FEMALE,0,Yes,No,42,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),20.35,869.9,No
9206-GVPEQ,MALE,0,Yes,No,13,No,DSL,Yes,Yes,Yes,Month-to-month,Electronic check,54.45,706.85,Yes
8622-ZLFKO,FEMALE,0,Yes,No,6,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,90.75,512.25,No
1596-BBVTG,MALE,0,No,No,35,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),75.35,2636.05,Yes
6188-UXBBR,FEMALE,0,Yes,No,38,Yes,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.25,814.75,No
2333-KWEWW,MALE,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),20.05,388.6,No
5702-SKUOB,FEMALE,0,Yes,No,4,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.6,93.45,No
1134-YWTYF,MALE,0,Yes,No,27,Yes,DSL,No,Yes,No,Month-to-month,Electronic check,53.8,1389.85,No
6061-GWWAV,MALE,0,No,Yes,41,Yes,DSL,Yes,No,Yes,One year,Mailed check,70.2,2894.55,No
